!  
! R    D    M    P
4001
5.013613378363997 1120783849.4113858 2572759401561.5103 -725388890900.095
5.020258707232993 1115597810.7220986 2575109674253.881 -724709316149.446
5.026912844199552 1110434959.036695 2577458385666.8677 -724030021458.0151
5.033575800938429 1105295195.272011 2579805535127.1284 -723351007686.3247
5.040247589139851 1100178420.7429485 2582151121965.5557 -722672275691.7614
5.046928220509542 1095084537.1610062 2584495145517.275 -721993826328.58
5.053617706768742 1090013446.632826 2586837605121.6367 -721315660447.9113
5.060316059654226 1084965051.6587396 2589178500122.2124 -720637778897.7666
5.067023290918324 1079939255.1313164 2591517829866.7886 -719960182523.0452
5.0737394123289485 1074935960.3339171 2593855593707.3657 -719282872165.538
5.080464435669603 1069955070.9392632 2596191791000.148 -718605848663.9362
5.087198372739413 1064996491.0079896 2598526421105.5415 -717929112853.8345
5.093941235353147 1060060124.98722 2600859483388.1494 -717252665567.739
5.100693035341225 1055145877.7091439 2603190977216.765 -716576507635.0729
5.107453784549753 1050253654.389588 2605520901964.3687 -715900639882.1807
5.11422349484054 1045383360.6266019 2607849257008.123 -715225063132.336
5.121002178091113 1040534902.399049 2610176041729.3647 -714549778205.747
5.127789846194744 1035708186.065195 2612501255513.604 -713874785919.5609
5.134586511060473 1030903118.3613024 2614824897750.516 -713200087087.8721
5.141392184613116 1026119606.4002398 2617146967833.9375 -712525682521.7267
5.148206878793302 1021357557.6700782 2619467465161.8613 -711851573029.1279
5.155030605557487 1016616880.0327061 2621786389136.4316 -711177759415.0432
5.161863376877969 1011897481.7224463 2624103739163.9375 -710504242481.4094
5.1687052047429205 1007199271.3446689 2626419514654.8105 -709831023027.1385
5.175556101156401 1002522157.8744196 2628733715023.617 -709158101848.1241
5.182416078138382 997866050.6550459 2631046339689.055 -708485479737.2463
5.189285147724766 993230859.3968312 2633357388073.9463 -707813157484.3784
5.196163321967408 988616494.17563 2635666859605.2344 -707141135876.3926
5.20305061293414 984022865.4315094 2637974753713.978 -706469415697.1649
5.2099470327087865 979449883.9673967 2640281069835.3457 -705797997727.5828
5.21685259339119 974897460.9477273 2642585807408.6104 -705126882745.549
5.223767307097232 970365507.8971 2644888965877.147 -704456071525.9885
5.2306911859588485 965853936.6989386 2647190544688.4214 -703785564840.8546
5.237624242124061 961362659.5941507 2649490543293.992 -703115363459.1337
5.244566487756991 956891589.1797973 2651788961149.501 -702445468146.8514
5.251517935037882 952440638.4077677 2654085797714.6665 -701775879667.0792
5.258478596163121 948009720.5834516 2656381052453.2847 -701106598779.9395
5.265448483345265 943598749.3644208 2658674724833.218 -700437626242.6106
5.272427608813055 939207638.7591171 2660966814326.39 -699768962809.3347
5.27941598481144 934836303.1255378 2663257320408.7876 -699100609231.4213
5.286413623601601 930484657.1699318 2665546242560.445 -698432566257.2544
5.29342053746097 926152615.9454962 2667833580265.447 -697764834632.2982
5.300436738683253 921840094.8510796 2670119333011.9185 -697097415099.1017
5.30746223957845 917547009.6298862 2672403500292.024 -696430308397.3063
5.314497052472874 913273276.3681918 2674686081601.956 -695763515263.6498
5.321541189709184 909018811.4940504 2676967076441.9365 -695097036431.9734
5.328594663646394 904783531.7760202 2679246484316.2065 -694430872633.2262
5.335657486659896 900567354.3218857 2681524304733.022 -693765024595.4729
5.342729671141489 896370196.5773829 2683800537204.651 -693099493043.8973
5.349811229499401 892191976.324931 2686075181247.3657 -692434278700.8091
5.356902174158295 888032611.6823741 2688348236381.436 -691769382285.65
5.364002517559313 883892021.1017122 2690619702131.1294 -691104804514.9985
5.371112272160083 879770123.3678524 2692889578024.6987 -690440546102.5765
5.378231450434748 875666837.5973535 2695157863594.383 -689776607759.2539
5.385360064873977 871582083.2371835 2697424558376.3955 -689112990193.0559
5.392498127985003 867515780.0634696 2699689661910.9253 -688449694109.1672
5.399645652291635 863467848.1802623 2701953173742.128 -687786720209.9384
5.40680265033428 859438208.018303 2704215093418.119 -687124069194.8912
5.413969134669966 855426780.3337878 2706475420490.972 -686461741760.7252
5.421145117872369 851433486.2071425 2708734154516.711 -685799738601.3215
5.428330612531825 847458247.0418035 2710991295055.304 -685138060407.7513
5.435525631255365 843500984.5629921 2713246841670.6606 -684476707868.2784
5.442730186666724 839561620.8165056 2715500793930.6235 -683815681668.3674
5.449944291406371 835640078.1675044 2717753151406.966 -683154982490.688
5.4571679581315315 831736279.2993045 2720003913675.382 -682494611015.1208
5.464401199516206 827850147.2121758 2722253080315.4863 -681834567918.7633
5.471644028251192 823981605.222145 2724500650910.804 -681174853875.9355
5.478896457044111 820130576.9597979 2726746625048.7686 -680515469558.1853
5.486158498619427 816296986.3690902 2728991002320.7144 -679856415634.2937
5.493430165718469 812480757.7061622 2731233782321.8706 -679197692770.2815
5.500711471099455 808681815.538154 2733474964651.359 -678539301629.4147
5.508002427537514 804900084.7420274 2735714548912.183 -677881242872.2087
5.515303047824705 801135490.5033923 2737952534711.2275 -677223517156.4358
5.522613344770046 797387958.3153337 2740188921659.251 -676566125137.1295
5.529933331199532 793657413.9772463 2742423709370.88 -675909067466.5908
5.537263019956154 789943783.5936722 2744656897464.602 -675252344794.3938
5.544602423899932 786246993.5731399 2746888485562.7627 -674595957767.3907
5.5519515559079275 782566970.6270103 2749118473291.5596 -673939907029.7173
5.559310428874273 778903641.7683234 2751346860281.035 -673284193222.7996
5.566679055710187 775256934.3106556 2753573646165.072 -672628816985.3584
5.574057449344005 771626775.866971 2755798830581.3867 -671973778953.4159
5.5814456227212 768013094.3484827 2758022413171.5273 -671319079760.2993
5.588843588804398 764415817.963521 2760244393580.8613 -670664720036.6488
5.596251360573411 760834875.2163954 2762464771458.5767 -670010700410.4214
5.603668951025254 757270194.90627 2764683546457.673 -669357021506.8966
5.611096373174167 753721706.1260397 2766900718234.954 -668703683948.6836
5.618533640051642 750189338.2612069 2769116286451.0273 -668050688355.7242
5.625980764706446 746673020.9887643 2771330250770.2935 -667398035345.3002
5.633437760204636 743172684.2760868 2773542610860.943 -666745725532.0386
5.64090463962959 739688258.3798174 2775753366394.949 -666093759527.9166
5.648381416082031 736219673.8447614 2777962517048.0654 -665442137942.2676
5.655868102680039 732766861.5027902 2780170062499.814 -664790861381.7866
5.663364712559089 729329752.4717356 2782376002433.4883 -664139930450.5349
5.670871258872062 725908278.1543019 2784580336536.1387 -663489345749.9475
5.678387754789273 722502370.2369717 2786783064498.5723 -662839107878.8364
5.685914213498494 719111960.6889213 2788984186015.3447 -662189217433.3976
5.69345064820498 715736981.7609339 2791183700784.758 -661539675007.2156
5.700997072131483 712377365.9843248 2793381608508.848 -660890481191.2695
5.708553498518286 709033046.1698627 2795577908893.3867 -660241636573.9387
5.716119940623222 705703955.406697 2797772601647.8706 -659593141741.0071
5.72369641172169 702390027.0612929 2799965686485.5166 -658944997275.67
5.731282925106693 699091194.7763617 2802157163123.258 -658297203758.5386
5.738879494088848 695807392.4698035 2804347031281.7363 -657649761767.6461
5.746486131996418 692538554.333647 2806535290685.2974 -657002671878.4518
5.754102852175329 689284614.8329988 2808721941061.983 -656355934663.849
5.761729667989199 686045508.7049887 2810906982143.5293 -655709550694.1681
5.769366592819359 682821170.9577256 2813090413665.357 -655063520537.1824
5.777013640064872 679611536.8692554 2815272235366.5674 -654417844758.115
5.784670823142566 676416541.9865195 2817452446989.935 -653772523919.6426
5.792338155487052 673236122.124317 2819631048281.9067 -653127558581.9012
5.800015650550743 670070213.3642777 2821808038992.5874 -652482949302.4926
5.807703321803889 666918752.0538281 2823983418875.744 -651838696636.4879
5.815401182734592 663781674.8051677 2826157187688.7915 -651194801136.4348
5.823109246848828 660658918.4942491 2828329345192.7896 -650551263352.3618
5.83082752767048 657550420.2597561 2830499891152.4414 -649908083831.7838
5.8385560387413555 654456117.5020903 2832668825336.0806 -649265263119.7073
5.846294793621206 651375947.882363 2834836147515.6694 -648622801758.6367
5.8540438058877635 648309849.3213812 2837001857466.793 -647980700288.5785
5.861803089136751 645257759.9986483 2839165954968.6523 -647338959247.0466
5.869572656981914 642219618.3513614 2841328439804.0576 -646697579169.0692
5.877352523055041 639195363.0734138 2843489311759.4253 -646056560587.1929
5.885142701005995 636184933.1143999 2845648570624.7695 -645415904031.487
5.89294320450272 633188267.6786284 2847806216193.6973 -644775610029.5516
5.9007540472312865 630205306.2241306 2849962248263.4023 -644135679106.5203
5.908575242895902 627235988.4616787 2852116666634.6597 -643496111785.0673
5.916406805218936 624280254.3538073 2854269471111.8193 -642856908585.4111
5.924248747940949 621338044.1138338 2856420661502.8 -642218070025.3218
5.932101084820713 618409298.204885 2858570237619.084 -641579596620.1239
5.939963829635239 615493957.338929 2860718199275.7124 -640941488882.7042
5.947836996179795 612591962.4758073 2862864546291.2754 -640303747323.5154
5.955720598267935 609703254.8222717 2865009278487.9097 -639666372450.5813
5.963614649731526 606827775.8310223 2867152395691.2925 -639029364769.5035
5.971519164420763 603965467.199755 2869293897730.6343 -638392724783.4653
5.979434156204202 601116270.870204 2871433784438.6714 -637756452993.2373
5.987359638968782 598280129.0271934 2873572055651.6655 -637120549897.1829
5.995295626619845 595456984.0976921 2875708711209.391 -636485015991.2635
6.0032421330811685 592646778.749867 2877843750955.135 -635849851769.0436
6.011199172294983 589849455.8921446 2879977174735.6855 -635215057721.6956
6.0191667582219965 587064958.6722764 2882108982401.3315 -634580634338.0067
6.027144904841425 584293230.4764013 2884239173805.853 -633946582104.382
6.035133626151014 581534214.9281168 2886367748806.5166 -633312901504.8507
6.043132936167056 578787855.8875548 2888494707264.0664 -632679593021.0718
6.051142848924429 576054097.4504524 2890620049042.725 -632046657132.3383
6.059163378476612 573332883.9472356 2892743774010.181 -631414094315.583
6.067194538895706 570624159.9421017 2894865882037.585 -630781905045.384
6.0752363442724695 567927870.2321023 2896986372999.5444 -630150089793.9691
6.083288808716337 565243959.8462353 2899105246774.117 -629518649031.2212
6.0913519463554415 562572374.0445362 2901222503242.8057 -628887583224.684
6.099425771336645 559913058.3171732 2903338142290.55 -628256892839.5664
6.107510297825563 557265958.3835454 2905452163805.723 -627626578338.7485
6.115605540006578 554631020.1913878 2907564567680.1245 -626996640182.7863
6.123711512082881 552008189.9158719 2909675353808.973 -626367078829.9164
6.131828228276488 549397413.9587165 2911784522090.904 -625737894736.0623
6.1399557028282645 546798638.9472984 2913892072427.9585 -625109088354.8383
6.148093949997949 544211811.7337677 2915998004725.581 -624480660137.5553
6.156242984064185 541636879.3941637 2918102318892.6123 -623852610533.226
6.164402819324541 539073789.2275356 2920205014841.285 -623224939988.57
6.172573470095531 536522488.75507 2922306092487.214 -622597648948.0183
6.180754950712653 533982925.7192118 2924405551749.392 -621970737853.7194
6.188947275530402 531455048.0827987 2926503392550.1875 -621344207145.5435
6.197150458922297 528938804.0281934 2928599614815.3306 -620718057261.088
6.2053645152809125 526434141.95641834 2930694218473.914 -620092288635.6831
6.2135894590179 523941010.4862954 2932787203458.3857 -619466901702.3954
6.221825304564007 521459358.4535904 2934878569704.539 -618841896892.035
6.230072066369115 518989134.91015416 2936968317151.5103 -618217274633.1587
6.238329758902258 516530289.1230742 2939056445741.7734 -617593035352.076
6.246598396651641 514082770.5738257 2941142955421.131 -616969179472.8549
6.254877994124679 511646528.95742464 2943227846138.7085 -616345707417.325
6.263168565848018 509221514.18158466 2945311117846.9517 -615722619605.0839
6.271470126367549 506807676.36588067 2947392770501.616 -615099916453.5027
6.279782690248451 504404965.84090894 2949472804061.763 -614477598377.7295
6.2881062720752094 502013333.14745355 2951551218489.7563 -613855665790.6957
6.296440886451632 499632729.0356593 2953628013751.249 -613234119103.1204
6.304786548000892 497263104.46419907 2955703189815.1855 -612612958723.5157
6.313143271365543 494904410.599452 2957776746653.7896 -611992185058.1917
6.32151107120754 492556598.8146826 2959848684242.56 -611371798511.2612
6.329889962208283 490219620.6892182 2961919002560.267 -610751799484.6451
6.338279959068624 487893428.0076366 2963987701588.9424 -610132188378.0773
6.346681076508902 485577972.75895077 2966054781313.876 -609512965589.1091
6.355093329268966 483273207.1358003 2968120241723.6084 -608894131513.1156
6.363516732108205 480979083.53364277 2970184082809.925 -608275686543.299
6.371951299805571 478695554.54994994 2972246304567.85 -607657631070.6943
6.380397047159598 476422572.9834078 2974306906995.641 -607039965484.1752
6.388853988988445 474160091.83311504 2976365890094.7827 -606422690170.4572
6.397322140129906 471908064.2977892 2978423253869.979 -605805805514.1034
6.405801515441439 469666443.7749751 2980478998329.149 -605189311897.5309
6.414292129800202 467435183.86025137 2982533123483.421 -604573209701.0128
6.42279399810307 465214238.3464456 2984585629347.126 -603957499302.6857
6.431307135266658 463003561.22285104 2986636515937.7896 -603342181078.5535
6.439831556227357 460803106.6744423 2988685783276.1284 -602727255402.4922
6.448367275941358 458612829.08109796 2990733431386.044 -602112722646.255
6.456914309384668 456432683.0168263 2992779460294.614 -601498583179.478
6.465472671553151 454262623.2489892 2994823870032.089 -600884837369.6838
6.474042377462546 452102604.7375334 2996866660631.8867 -600271485582.2869
6.4826234421484905 449952582.63422465 2998907832130.581 -599658528180.599
6.491215880666556 447812512.28187925 3000947384567.903 -599045965525.8336
6.499819708092269 445682349.2136048 3002985317986.7295 -598433797977.1105
6.508434939521134 443562049.15204084 3005021632433.0786 -597822025891.4613
6.517061590068667 441451568.0086015 3007056327956.103 -597210649623.8341
6.525699674870421 439350861.88272107 3009089404608.086 -596599669527.0975
6.534349209082006 437259887.0611056 3011120862444.433 -595989085952.0472
6.543010207879123 435178600.01698184 3013150701523.667 -595378899247.4092
6.551682686457587 433106957.409353 3015178921907.4204 -594769109759.8451
6.560366660033353 431044916.0822569 3017205523660.4307 -594159717833.9578
6.5690621438425465 428992433.0640226 3019230506850.534 -593550723812.2948
6.577769153141487 426949465.5665363 3021253871548.6597 -592942128035.3546
6.586487703206718 424915970.9845042 3023275617828.8228 -592333930841.5903
6.595217809335023 422891906.8947232 3025295745768.1177 -591726132567.415
6.603959486843469 420877231.0553475 3027314255446.7124 -591118733547.2065
6.612712751069426 418871901.40516424 3029331146947.846 -590511734113.312
6.621477617370585 416875876.0628701 3031346420357.8154 -589905134596.053
6.630254101125 414889113.3263476 3033360075765.975 -589298935323.73
6.639042217731106 412911571.67194676 3035372113264.7295 -588693136622.6271
6.647841982607745 410943209.75377107 3037382532949.525 -588087738817.0176
6.6566534111942 408983986.40296024 3039391334918.8457 -587482742229.1675
6.665476518950218 407033860.6269814 3041398519274.208 -586878147179.3412
6.674311321356033 405092791.608921 3043404086120.1514 -586273953985.8062
6.683157833912402 403160738.70677686 3045408035564.2354 -585670162964.8367
6.692016072140627 401237661.45275664 3047410367717.032 -585066774430.7202
6.70088605158258 399323519.5525773 3049411082692.1196 -584463788695.761
6.709767787800733 397418272.8847656 3051410180606.0767 -583861206070.285
6.718661296378192 395521881.49996257 3053407661578.4775 -583259026862.6445
6.727566592918708 393634305.6202326 3055403525731.883 -582657251379.2236
6.736483693046722 391755505.63837 3057397773191.8364 -582055879924.4418
6.745412612407381 389885442.1172131 3059390404086.8574 -581454912800.7594
6.754353366666567 388024075.7889583 3061381418548.435 -580854350308.6821
6.763305971510932 386171367.5544766 3063370816711.0225 -580254192746.7656
6.772270442647917 384327278.48263335 3065358598712.0303 -579654440411.62
6.78124679580578 382491769.8096117 3067344764691.8184 -579055093597.915
6.790235046733629 380664802.93823475 3069329314793.696 -578456152598.3848
6.799235211201447 378846339.43729496 3071312249163.9067 -577857617703.8313
6.808247305000121 377036341.0408812 3073293567951.6323 -577259489203.1305
6.817271343941462 375234769.6477141 3075273271308.977 -576661767383.2362
6.826307343858244 373441587.3204773 3077251359390.968 -576064452529.185
6.835355320604228 371656756.28515583 3079227832355.546 -575467544924.1006
6.844415290054182 369880238.93037623 3081202690363.56 -574871044849.1985
6.853487268103922 368111997.8067466 3083175933578.763 -574274952583.791
6.862571270670331 366351995.62620175 3085147562167.8037 -573679268405.2915
6.871667313691384 364600195.261351 3087117576300.218 -573083992589.219
6.88077541312619 362856559.7448248 3089085976148.429 -572489125409.2032
6.889895584955008 361121052.2686278 3091052761887.738 -571894667136.9884
6.899027845179272 359393636.1834939 3093017933696.313 -571300618042.439
6.908172209821633 357674274.99823916 3094981491755.1943 -570706978393.5426
6.9173286949259785 355962932.37912357 3096943436248.277 -570113748456.4165
6.926497316557454 354259572.1492114 3098903767362.31 -569520928495.311
6.935678090802509 352564158.2877332 3100862485286.8906 -568928518772.614
6.94487103376891 350876654.92945266 3102819590214.4575 -568336519548.8558
6.95407616158577 349197026.364036 3104775082340.2812 -567744931082.7144
6.963293490403587 347525237.0354198 3106728961862.4644 -567153753631.0186
6.972523036394263 345861251.5411854 3108681228981.931 -566562987448.7535
6.981764815751134 344205034.63193434 3110631883902.4214 -565972632789.065
6.991018844689 342556551.2106653 3112580926830.4863 -565382689903.2635
7.000285139444157 340915766.33215284 3114528357975.4805 -564793159040.83
7.009563716274414 339282645.2023324 3116474177549.557 -564204040449.4188
7.018854591459135 337657153.17768157 3118418385767.6616 -563615334374.8635
7.028157781299261 336039255.76460844 3120360982847.5254 -563027041061.1807
7.037473302117338 334428918.61884 3122301969009.658 -562439160750.5742
7.0468011702575435 332826107.54481506 3124241344477.3457 -561851693683.4408
7.056141402085725 331230788.49507487 3126179109476.639 -561264640098.3734
7.06549401398942 329642927.569661 3128115264236.3525 -560678000232.1663
7.074859022377882 328062491.01551324 3130049808988.0537 -560091774319.8191
7.08423644368212 326489445.22586995 3131982743966.0605 -559505962594.5417
7.093626294354924 324923756.73966837 3133914069407.435 -558920565287.7584
7.103028590870881 323365392.2409538 3135843785551.974 -558335582629.1128
7.112443349726424 321814318.5582828 3137771892642.2065 -557751014846.4714
7.121870587439849 320270502.6641334 3139698390923.3867 -557166862165.929
7.131310320551343 318733911.6743184 3141623280643.4854 -556583124811.8121
7.140762565623019 317204512.84739625 3143546562053.1885 -555999803006.6848
7.1502273392389455 315682273.5840886 3145468235405.886 -555416896971.3514
7.159704658005164 314167161.42669886 3147388300957.67 -554834406924.8627
7.169194538549733 312659144.0585309 3149306758967.325 -554252333084.5187
7.178696997522752 311158189.30331147 3151223609696.326 -553670675665.8738
7.188212051596384 309664265.1246172 3153138853408.828 -553089434882.7416
7.197739717464893 308177339.6252988 3155052490371.6626 -552508610947.1986
7.2072800118446745 306697381.0469104 3156964520854.3315 -551928204069.5885
7.216832951474271 305224357.7691423 3158874945128.999 -551348214458.5276
7.2263985531144215 303758238.30925184 3160783763470.489 -550768642320.9076
7.235976833548077 302298991.3215004 3162690976156.275 -550189487861.9015
7.245567809580428 300846585.5965908 3164596583466.477 -549610751284.9672
7.255171498038948 299400990.0611061 3166500585683.855 -549032432791.8515
7.26478791577341 297962173.7769513 3168402983093.8003 -548454532582.59534
7.274417079655925 296530105.94079787 3170303775984.3345 -547877050855.5371
7.284059006580959 295104755.88353 3172202964646.096 -547299987807.3181
7.293713713465378 293686093.0696912 3174100549372.343 -546723343632.8861
7.30338121724847 292274087.0969351 3175996530458.9385 -546147118525.4994
7.31306153489197 290868707.6954786 3177890908204.351 -545571312676.7323
7.322754683380102 289469924.7275546 3179783682909.6455 -544995926276.4783
7.332460679719599 288077708.1868687 3181674854878.4775 -544420959512.95447
7.342179540939732 286692028.1980592 3183564424417.0864 -543846412572.70667
7.351911284092348 285312855.016155 3185452391834.291 -543272285640.613
7.361655926251898 283940159.0260395 3187338757441.483 -542698578899.88794
7.371413484515457 282573910.7419155 3189223521552.6196 -542125292532.0875
7.381183976002765 281214080.8067709 3191106684484.219 -541552426717.1126
7.390967417856257 279860639.9918473 3192988246555.3555 -540979981633.2137
7.400763827241082 278513559.1961112 3194868208087.6475 -540407957456.9953
7.410573221345148 277172809.4457265 3196746569405.2603 -539836354363.4196
7.4203956173791425 275838361.89352834 3198623330834.8926 -539265172525.8113
7.430231032576562 274510187.81850106 3200498492705.7734 -538694412115.86145
7.440079484193747 273188258.62525547 3202372055349.6577 -538124073303.632
7.4499409895099165 271872545.8435101 3204244019100.817 -537554156257.5594
7.45981556582718 270563021.12757427 3206114384296.035 -536984661144.4601
7.46970323047059 269259656.25583166 3207983151274.6025 -536415588129.533
7.4796040007881635 267962423.1302266 3209850320378.309 -535846937376.365
7.489517894150901 266671293.77575532 3211715891951.4385 -535278709046.9348
7.499444927952839 265386240.3399519 3213579866340.763 -534710903301.6169
7.509385119611065 264107235.09238392 3215442243895.5366 -534143520299.1857
7.519338486565747 262834250.42414656 3217303024967.4883 -533576560196.82086
7.529305046280178 261567258.847357 3219162209910.818 -533010023150.1093
7.539284816240791 260306232.99465483 3221019799082.19 -532443909313.0513
7.549277813957202 259051145.6186998 3222875792840.725 -531878218838.0634
7.5592840569622295 257801969.59167632 3224730191547.9956 -531312951875.9838
7.569303562811934 256558677.90479583 3226582995568.0215 -530748108576.0752
7.579336349085648 255321243.66780207 3228434205267.2617 -530183689086.0296
7.589382433386 254089640.1084807 3230283821014.608 -529619693551.9727
7.599441833338951 252863840.57216763 3232131843181.381 -529056122118.4673
7.60951456659383 251643818.52126 3233978272141.323 -528492974928.51764
7.619600650823352 250429547.53473145 3235823108270.592 -527930252123.5742
7.62970010372366 249221001.30764493 3237666351947.756 -527367953843.53705
7.639812943014354 248018153.65067178 3239508003553.786 -526806080226.7597
7.649939186438515 246820978.48960975 3241348063472.0522 -526244631410.0542
7.660078851762748 245629449.86490387 3243186532088.3164 -525683607528.6947
7.670231956777206 244443541.9311686 3245023409790.7256 -525123008716.4208
7.680398519295615 243263228.9567142 3246858696969.806 -524562835105.44324
7.6905785571553205 242088485.3230704 3248692394018.46 -524003086826.4465
7.7007720882173105 240919285.52451587 3250524501331.9565 -523443764008.5933
7.710979130366239 239755604.16760916 3252355019307.9263 -522884866779.5295
7.721199701510472 238597415.97071868 3254183948346.357 -522326395265.3865
7.731433819582115 237444695.76355642 3256011288849.5854 -521768349590.7866
7.741681502537031 236297418.4867155 3257837041222.294 -521210729878.8469
7.751942768354894 235155559.191204 3259661205871.5015 -520653536251.1826
7.762217635039205 234019093.03798652 3261483783206.56 -520096768827.91144
7.772506120617323 232887995.29752427 3263304773639.148 -519540427727.65814
7.782808243140509 231762241.34931663 3265124177583.2637 -518984513067.55774
7.793124020683947 230641806.6814462 3266941995455.2207 -518429024963.2599
7.80345347134678 229526666.8901253 3268758227673.64 -517873963528.9328
7.813796613252135 228416797.67924303 3270572874659.446 -517319328877.26776
7.82415346454717 227312174.8599146 3272385936835.859 -516765121119.48157
7.834524043403091 226212774.3500332 3274197414628.3906 -516211340365.3226
7.844908368015186 225118572.17382336 3276007308464.837 -515657986723.07324
7.8553064566028645 224029544.46139482 3277815618775.2725 -515105060299.55444
7.865718327409688 222945667.44829902 3279622345992.047 -514552561200.1292
7.87614399870339 221866917.47508848 3281427490549.773 -514000489528.7076
7.8865834887759245 220793270.98687583 3283231052885.328 -513448845387.74945
7.8970368159434905 219724704.53289476 3285033033437.844 -512897628878.2691
7.907503998546558 218661194.7660655 3286833432648.701 -512346840099.8392
7.917985054949912 217602718.44255754 3288632250961.523 -511796479150.5941
7.928480003542681 216549252.42135766 3290429488822.173 -511246546127.2343
7.938988862738361 215500773.6638384 3292225146678.743 -510697041125.0307
7.949511650974858 214457259.2333274 3294019224981.553 -510147964237.8275
7.96004838671452 213418686.2946796 3295811724183.1436 -509599315558.0469
7.970599088444159 212385032.1138512 3297602644738.2656 -509051095176.6927
7.981163774675094 211356274.05747363 3299391987103.882 -508503303183.3539
7.991742463943183 210332389.59243122 3301179751739.1562 -507955939666.20953
8.002335174808845 209313356.28543952 3302965939105.448 -507409004712.03156
8.012941925857106 208299151.80262503 3304750549666.3096 -506862498406.18915
8.02356273569763 207289753.90910643 3306533583887.4756 -506316420832.652
8.034197622964731 206285140.4685797 3308315042236.8604 -505770772073.9955
8.044846606317439 205285289.4429012 3310094925184.552 -505225552211.4034
8.055509704439507 204290178.89167494 3311873233202.8047 -504680761324.67175
8.066186936039458 203299786.97184077 3313649966766.0356 -504136399492.2132
8.076878319850602 202314091.937265 3315425126350.8154 -503592466791.0607
8.087583874631093 201333072.13832983 3317198712435.866 -503048963296.871
8.09830361916394 200356706.02152866 3318970725502.0527 -502505889083.92896
8.109037572257046 199384972.12905914 3320741166032.3784 -501963244225.1509
8.119785752743248 198417849.09842014 3322510034511.9795 -501421028792.0888
8.130548179480348 197455315.66200858 3324277331428.1187 -500879242854.93353
8.14132487135113 196497350.64672095 3326043057270.1772 -500337886482.51965
8.152115847263422 195543932.97355136 3327807212529.6533 -499796959742.328
8.162921126150106 194595041.65719604 3329569797700.1543 -499256462700.49005
8.173740726969156 193650655.8056572 3331330813277.3887 -498716395421.79224
8.184574668703679 192710754.61984777 3333090259759.1655 -498176757969.6784
8.195422970361943 191775317.39319927 3334848137645.3833 -497637550406.2547
8.206285650977406 190844323.51127076 3336604447438.0264 -497098772792.29297
8.217162729608761 189917752.45135814 3338359189641.1606 -496560425187.2344
8.228054225339957 188995583.78210697 3340112364760.926 -496022507649.1932
8.238960157280237 188077797.1631253 3341863973305.529 -495485020234.96075
8.24988054456418 187164372.3445983 3343614015785.242 -494947963000.00885
8.26081540635172 186255289.1669051 3345362492712.393 -494411335998.49365
8.271764761828187 185350527.5602366 3347109404601.3613 -493875139283.25946
8.282728630204344 184450067.54421446 3348854751968.5713 -493339372905.8421
8.293707030716417 183553889.2275123 3350598535332.4883 -492804036916.47296
8.304699982626124 182661972.8074783 3352340755213.6104 -492269131364.0828
8.315707505220718 181774298.56975842 3354081412134.4653 -491734656296.30493
8.326729617813015 180890846.88792247 3355820506619.6035 -491200611759.47955
8.337766339741432 180011598.2230903 3357558039195.592 -490666997798.65656
8.348817690370009 179136533.12356105 3359294010391.008 -490133814457.60034
8.359883689088463 178265632.2244418 3361028420736.4355 -489601061778.79236
8.37096435531221 177398876.24727923 3362761270764.4585 -489068739803.43524
8.382059708482391 176536245.99969348 3364492561009.6533 -488536848571.45703
8.393169768065926 175677722.37501016 3366222292008.586 -488005388121.5135
8.404294553555534 174823286.35189754 3367950464299.806 -487474358490.99286
8.415434084469766 173972918.99400377 3369677078423.8384 -486943759716.01965
8.42658838035305 173126601.44959402 3371402134923.179 -486413591831.457
8.43775746077572 172284314.95119146 3373125634342.2925 -485883854870.9113
8.448941345334042 171446040.81521872 3374847577227.5996 -485354548866.73596
8.460140053650264 170611760.44164 3376567964127.4775 -484825673850.0341
8.47135360537264 169781455.3136056 3378286795592.252 -484297229850.663
8.482582020175464 168955106.99709794 3380004072174.1914 -483769216897.23737
8.493825317759113 168132697.14057773 3381719794427.502 -483241635017.1327
8.50508351785007 167314207.47463334 3383433962908.3203 -482714484236.4893
8.516356640200968 166499619.81163004 3385146578174.71 -482187764580.21564
8.527644704590621 165688916.04536128 3386857640786.655 -481661476071.9919
8.53894773082406 164882078.15070155 3388567151306.0537 -481135618734.27344
8.550265738732563 164079088.18326026 3390275110296.715 -480610192588.2949
8.561598748173695 163279928.27903718 3391981518324.3486 -480085197654.0731
8.572946779031348 162484580.6540787 3393686375956.5654 -479560633950.41046
8.584309851215757 161693027.6041371 3395389683762.8657 -479036501494.8997
8.595687984663554 160905251.50432888 3397091442314.638 -478512800303.92615
8.6070811993378 160121234.8087959 3398791652185.152 -477989530392.67145
8.618489515228012 159340960.05036804 3400490313949.5522 -477466691775.11774
8.629912952350198 158564409.8402264 3402187428184.853 -476944284464.0506
8.6413515307469 157791566.86756834 3403882995469.9336 -476422308471.063
8.652805270487233 157022413.89927313 3405577016385.532 -475900763806.55786
8.664274191666898 156256933.77957076 3407269491514.239 -475379650479.7532
8.675758314408244 155495109.42970943 3408960421440.492 -474858968498.68365
8.687257658860288 154736923.84762663 3410649806750.5737 -474338717870.2053
8.698772245198748 153982360.10762084 3412337648032.5996 -473818898599.99927
8.710302093626094 153231401.36002347 3414023945876.5176 -473299510692.574
